precio;currency;localidad;provincia;km;year;marca;title;fecha_visto;modelo
1940000;$;Malvinas Argentinas;Bs.As. G.B.A. Norte;80355;2014;citroen;Citroën C3 Picasso 1.6 Exclusive 115cv;1/3/2022;C3
1500000;$;Quilmes;Bs.As. G.B.A. Sur;80400;2012;renault;Renault Sandero Stepway 1.6 Rip Curl 105cv;26/2/2022;Sandero Stepway
1500000;$;Quilmes;Bs.As. G.B.A. Sur;80400;2012;renault;Renault Sandero Stepway 1.6 Rip Curl 105cv;28/2/2022;Sandero Stepway
1500000;$;Quilmes;Bs.As. G.B.A. Sur;80400;2012;renault;Renault Sandero Stepway 1.6 Rip Curl 105cv;1/3/2022;Sandero Stepway
2850000;$;Capital Federal;Capital Federal;80429;2016;chevrolet;Chevrolet Tracker 1.8 Ltz Fwd Mt 140cv;26/2/2022;Tracker
2850000;$;Capital Federal;Capital Federal;80429;2016;chevrolet;Chevrolet Tracker 1.8 Ltz Fwd Mt 140cv;28/2/2022;Tracker
2850000;$;Capital Federal;Capital Federal;80429;2016;chevrolet;Chevrolet Tracker 1.8 Ltz Fwd Mt 140cv;1/3/2022;Tracker
3150000;$;Ituzaingó;Bs.As. G.B.A. Oeste;80500;2017;ford;Ford Focus Iii 2.0 Sedan Se Plus Mt;26/2/2022;Focus III
1750000;$;Esteban Echeverría;Bs.As. G.B.A. Sur;80500;2017;renault;Renault Logan 1.6 Privilége 105cv Nac;26/2/2022;Logan
1100000;$;La Matanza;Bs.As. G.B.A. Oeste;80500;2012;renault;Renault Symbol 1.6 Connection Ii;26/2/2022;Symbol
1980000;$;Quilmes;Bs.As. G.B.A. Sur;80500;2013;peugeot;Peugeot 208 1.5 Allure Touchscreen;26/2/2022;208
5990000;$;Ituzaingó;Bs.As. G.B.A. Oeste;80500;2016;toyota;Toyota Hilux 2.8 Cd Sr 177cv 4x4;26/2/2022;Hilux
1805000;$;José C. Paz;Bs.As. G.B.A. Norte;80500;2011;toyota;Toyota Corolla 1.8 Xei Mt;26/2/2022;Corolla
5990000;$;Castelar;Bs.As. G.B.A. Oeste;80500;2016;toyota;Toyota Hilux 2.8 Cd Sr 177cv 4x4;26/2/2022;Hilux
1750000;$;Esteban Echeverría;Bs.As. G.B.A. Sur;80500;2017;renault;Renault Logan 1.6 Privilége 105cv Nac;28/2/2022;Logan
1100000;$;La Matanza;Bs.As. G.B.A. Oeste;80500;2012;renault;Renault Symbol 1.6 Connection Ii;28/2/2022;Symbol
5990000;$;Ituzaingó;Bs.As. G.B.A. Oeste;80500;2016;toyota;Toyota Hilux 2.8 Cd Sr 177cv 4x4;28/2/2022;Hilux
1805000;$;José C. Paz;Bs.As. G.B.A. Norte;80500;2011;toyota;Toyota Corolla 1.8 Xei Mt;28/2/2022;Corolla
5990000;$;Castelar;Bs.As. G.B.A. Oeste;80500;2016;toyota;Toyota Hilux 2.8 Cd Sr 177cv 4x4;28/2/2022;Hilux
1750000;$;Esteban Echeverría;Bs.As. G.B.A. Sur;80500;2017;renault;Renault Logan 1.6 Privilége 105cv Nac;1/3/2022;Logan
1100000;$;La Matanza;Bs.As. G.B.A. Oeste;80500;2012;renault;Renault Symbol 1.6 Connection Ii;1/3/2022;Symbol
5990000;$;Ituzaingó;Bs.As. G.B.A. Oeste;80500;2016;toyota;Toyota Hilux 2.8 Cd Sr 177cv 4x4;1/3/2022;Hilux
1805000;$;José C. Paz;Bs.As. G.B.A. Norte;80500;2011;toyota;Toyota Corolla 1.8 Xei Mt;1/3/2022;Corolla
5990000;$;Castelar;Bs.As. G.B.A. Oeste;80500;2016;toyota;Toyota Hilux 2.8 Cd Sr 177cv 4x4;1/3/2022;Hilux
1890000;$;Malvinas Argentinas;Bs.As. G.B.A. Norte;80539;2016;renault;Renault Sandero 1.6 Privilege 105cv;26/2/2022;Sandero
1890000;$;Malvinas Argentinas;Bs.As. G.B.A. Norte;80539;2016;renault;Renault Sandero 1.6 Privilege 105cv;28/2/2022;Sandero
1890000;$;Malvinas Argentinas;Bs.As. G.B.A. Norte;80539;2016;renault;Renault Sandero 1.6 Privilege 105cv;1/3/2022;Sandero
1500000;$;Vicente López;Bs.As. G.B.A. Norte;80550;2014;chevrolet;Chevrolet Agile 1.4 Lt Llantas;26/2/2022;Agile
1500000;$;Vicente López;Bs.As. G.B.A. Norte;80550;2014;chevrolet;Chevrolet Agile 1.4 Lt Llantas;28/2/2022;Agile
1500000;$;Vicente López;Bs.As. G.B.A. Norte;80550;2014;chevrolet;Chevrolet Agile 1.4 Lt Llantas;1/3/2022;Agile
3170000;$;Capital Federal;Capital Federal;80608;2016;toyota;Toyota Corolla 1.8 Xei Cvt Pack 140cv;26/2/2022;Corolla
3170000;$;Capital Federal;Capital Federal;80608;2016;toyota;Toyota Corolla 1.8 Xei Cvt Pack 140cv;28/2/2022;Corolla
3170000;$;Capital Federal;Capital Federal;80608;2016;toyota;Toyota Corolla 1.8 Xei Cvt Pack 140cv;1/3/2022;Corolla
2271000;$;La Plata;Bs.As. G.B.A. Sur;80630;2015;peugeot;Peugeot 408 2.0 Allure 143cv;26/2/2022;408
2271000;$;La Plata;Bs.As. G.B.A. Sur;80630;2015;peugeot;Peugeot 408 2.0 Allure 143cv;28/2/2022;408
2271000;$;La Plata;Bs.As. G.B.A. Sur;80630;2015;peugeot;Peugeot 408 2.0 Allure 143cv;1/3/2022;408
3630000;$;Córdoba;Córdoba;80758;2018;citroen;Citroën C4 Cactus 1.2 Puretech 110 At6 S&s Shine;26/2/2022;C4 Cactus
6490000;$;Morón;Bs.As. G.B.A. Oeste;80838;2018;ford;Ford Ranger 3.2 Cd Limited Tdci 200cv Automática;26/2/2022;Ranger
6490000;$;Morón;Bs.As. G.B.A. Oeste;80838;2018;ford;Ford Ranger 3.2 Cd Limited Tdci 200cv Automática;28/2/2022;Ranger
6490000;$;Morón;Bs.As. G.B.A. Oeste;80838;2018;ford;Ford Ranger 3.2 Cd Limited Tdci 200cv Automática;1/3/2022;Ranger
2990000;$;Avellaneda;Bs.As. G.B.A. Sur;80865;2017;chevrolet;Chevrolet Cruze Ii 1.4 Sedan Ltz Plus;26/2/2022;Cruze II
2990000;$;Avellaneda;Bs.As. G.B.A. Sur;80865;2017;chevrolet;Chevrolet Cruze Ii 1.4 Sedan Ltz Plus;28/2/2022;Cruze II
2990000;$;Avellaneda;Bs.As. G.B.A. Sur;80865;2017;chevrolet;Chevrolet Cruze Ii 1.4 Sedan Ltz Plus;1/3/2022;Cruze II
2000000;$;Zárate;Buenos Aires Interior;81000;2014;ford;Ford Focus Iii 1.6 S;26/2/2022;Focus III
1550000;$;José C. Paz;Bs.As. G.B.A. Norte;81000;2013;volkswagen;Volkswagen Voyage 1.6 Comfortline Plus 2 101cv;26/2/2022;Voyage
1550000;$;Tigre;Bs.As. G.B.A. Norte;81000;2012;volkswagen;Volkswagen Fox 1.6 Highline;26/2/2022;Fox
2750000;$;Quilmes;Bs.As. G.B.A. Sur;81000;2016;ford;Ford Focus Iii 2.0 Sedan Se Plus Mt;26/2/2022;Focus III
3200000;$;Tres de febrero;Bs.As. G.B.A. Oeste;81000;2018;ford;Ford Focus Iii 2.0 Se Plus Mt;26/2/2022;Focus III
2300000;$;San Fernando;Bs.As. G.B.A. Norte;81000;2016;ford;Ford Fiesta Se Plus;26/2/2022;Fiesta
2650000;$;Capital Federal;Capital Federal;81000;2017;ford;Ford Focus Iii 2.0 Sedan Se;26/2/2022;Focus III
2199000;$;Capital Federal;Capital Federal;81000;2014;renault;Renault Fluence 2.0 Gt T 180cv;26/2/2022;Fluence
2950000;$;Pilar;Bs.As. G.B.A. Norte;81000;2016;renault;Renault Duster 2.0 Ph2 4x4 Privilege 143cv;26/2/2022;Duster
3200000;$;Capital Federal;Capital Federal;81000;2019;renault;Renault Duster Oroch Dynamique 2.0n.4x4;26/2/2022;Duster Oroch
1770000;$;Morón;Bs.As. G.B.A. Oeste;81000;2015;renault;Renault Clio 1.2 Mio Confort Abs Abcp;26/2/2022;Clio
1780000;$;Capital Federal;Capital Federal;81000;2014;peugeot;Peugeot 208 1.5 Allure Touchscreen;26/2/2022;208
2300000;$;Quilmes;Bs.As. G.B.A. Sur;81000;2014;peugeot;Peugeot 3008 1.6 Allure Thp 163cv Tiptronic;26/2/2022;3008
1340000;$;Castelar;Bs.As. G.B.A. Oeste;81000;2013;peugeot;Peugeot 207 1.6 Allure 106cv;26/2/2022;207
1980000;$;General San Martín;Bs.As. G.B.A. Norte;81000;2017;peugeot;Peugeot 301 1.6 Hdi Allure;26/2/2022;301
1470000;$;Berazategui;Bs.As. G.B.A. Sur;81000;2014;peugeot;Peugeot 207 1.4 Allure 75cv;26/2/2022;207
2250000;$;Capital Federal;Capital Federal;81000;2013;peugeot;Peugeot 308 1.6 Sport Thp 163cv;26/2/2022;308
3000000;$;Campana;Buenos Aires Interior;81000;2018;peugeot;Peugeot 308 1.6 Allure Pack;26/2/2022;308
1760000;$;Capital Federal;Capital Federal;81000;2015;peugeot;Peugeot 308 1.6 Active;26/2/2022;308
1869900;$;Capital Federal;Capital Federal;81000;2013;peugeot;Peugeot 408 1.6 Sport Thp 163cv;26/2/2022;408
2100000;$;Quilmes;Bs.As. G.B.A. Sur;81000;2016;peugeot;Peugeot 208 1.5 Allure Touchscreen;26/2/2022;208
1780000;$;Capital Federal;Capital Federal;81000;2014;peugeot;Peugeot 308 1.6 Active;26/2/2022;308
3290000;$;Berazategui;Bs.As. G.B.A. Sur;81000;2016;chevrolet;Chevrolet Tracker 1.8 Ltz+ Awd At 140cv;26/2/2022;Tracker
1459000;$;Vicente López;Bs.As. G.B.A. Norte;81000;2015;chevrolet;Chevrolet Agile 1.4 Ls;26/2/2022;Agile
1980000;$;Capital Federal;Capital Federal;81000;2017;toyota;Toyota Etios 1.5 Xs;26/2/2022;Etios
3300000;$;San Isidro;Bs.As. G.B.A. Norte;81000;2017;toyota;Toyota Corolla 1.8 Xei Cvt 140cv;26/2/2022;Corolla
2110000;$;Capital Federal;Capital Federal;81000;2016;toyota;Toyota Etios 1.5 Sedan Xs;26/2/2022;Etios
3500000;$;Capital Federal;Capital Federal;81000;2017;toyota;Toyota Corolla 1.8 Se-g Cvt 140cv;26/2/2022;Corolla
3490000;$;Capital Federal;Capital Federal;81000;2018;toyota;Toyota Corolla 1.8 Xei Cvt 140cv;26/2/2022;Corolla
2290000;$;Córdoba;Córdoba;81000;2015;fiat;Fiat 500 1.4 Sport 105cv;26/2/2022;500
2250000;$;La Matanza;Bs.As. G.B.A. Oeste;81000;2018;fiat;Fiat Argo 1.3 Drive Gse Manual;26/2/2022;Argo
3490000;$;Capital Federal;Capital Federal;81000;2017;fiat;Fiat Toro 2.0 Freedom 4x2;26/2/2022;Toro
1379000;$;La Matanza;Bs.As. G.B.A. Oeste;81000;2015;fiat;Fiat Palio 1.4 Attractive 85cv;26/2/2022;Palio
3850000;$;Dolores;Buenos Aires Interior;81000;2011;audi;Audi A5 Sportback 2.0 T Fsi Mt 211cv;26/2/2022;A5
3800000;$;San Isidro;Bs.As. G.B.A. Norte;81000;2012;audi;Audi A4 1.8 Attraction T Fsi 160cv Manual;26/2/2022;A4
1700000;$;Lanús;Bs.As. G.B.A. Sur;81000;2015;citroen;Citroën Berlingo 1.4 Bussines 75cv Am54;26/2/2022;Berlingo
2255000;$;Marcos Paz;Buenos Aires Interior;81000;2018;citroen;Citroën Berlingo 1.6 Hdi 92 Bussines;26/2/2022;Berlingo
2500000;$;Guaymallén;Mendoza;81000;2017;citroen;Citroën C4 Lounge 1.6 Thp 165 Feel Pack;26/2/2022;C4
2470000;$;Lanús;Bs.As. G.B.A. Sur;81000;2017;citroen;Citroën Berlingo Multispace 1.6i Xtr;26/2/2022;Berlingo
2560000;$;Capital Federal;Capital Federal;81000;2016;citroen;Citroën C4 1.6 Hdi 115 Feel Pack;26/2/2022;C4
2900000;$;Pilar;Bs.As. G.B.A. Norte;81000;2018;citroen;Citroën C4 Lounge 1.6 Hdi 115 Feel Pack;26/2/2022;C4
1550000;$;José C. Paz;Bs.As. G.B.A. Norte;81000;2013;volkswagen;Volkswagen Voyage 1.6 Comfortline Plus 2 101cv;28/2/2022;Voyage
1550000;$;Tigre;Bs.As. G.B.A. Norte;81000;2012;volkswagen;Volkswagen Fox 1.6 Highline;28/2/2022;Fox
2000000;$;Zárate;Buenos Aires Interior;81000;2014;ford;Ford Focus Iii 1.6 S;28/2/2022;Focus III
2750000;$;Quilmes;Bs.As. G.B.A. Sur;81000;2016;ford;Ford Focus Iii 2.0 Sedan Se Plus Mt;28/2/2022;Focus III
3200000;$;Tres de febrero;Bs.As. G.B.A. Oeste;81000;2018;ford;Ford Focus Iii 2.0 Se Plus Mt;28/2/2022;Focus III
2300000;$;San Fernando;Bs.As. G.B.A. Norte;81000;2016;ford;Ford Fiesta Se Plus;28/2/2022;Fiesta
2199000;$;Capital Federal;Capital Federal;81000;2014;renault;Renault Fluence 2.0 Gt T 180cv;28/2/2022;Fluence
2950000;$;Pilar;Bs.As. G.B.A. Norte;81000;2016;renault;Renault Duster 2.0 Ph2 4x4 Privilege 143cv;28/2/2022;Duster
1780000;$;Capital Federal;Capital Federal;81000;2014;peugeot;Peugeot 208 1.5 Allure Touchscreen;28/2/2022;208
2300000;$;Quilmes;Bs.As. G.B.A. Sur;81000;2014;peugeot;Peugeot 3008 1.6 Allure Thp 163cv Tiptronic;28/2/2022;3008
1340000;$;Castelar;Bs.As. G.B.A. Oeste;81000;2013;peugeot;Peugeot 207 1.6 Allure 106cv;28/2/2022;207
1980000;$;General San Martín;Bs.As. G.B.A. Norte;81000;2017;peugeot;Peugeot 301 1.6 Hdi Allure;28/2/2022;301
1470000;$;Berazategui;Bs.As. G.B.A. Sur;81000;2014;peugeot;Peugeot 207 1.4 Allure 75cv;28/2/2022;207
2250000;$;Capital Federal;Capital Federal;81000;2013;peugeot;Peugeot 308 1.6 Sport Thp 163cv;28/2/2022;308
3000000;$;Campana;Buenos Aires Interior;81000;2018;peugeot;Peugeot 308 1.6 Allure Pack;28/2/2022;308
1869900;$;Capital Federal;Capital Federal;81000;2013;peugeot;Peugeot 408 1.6 Sport Thp 163cv;28/2/2022;408
2450000;$;Quilmes;Bs.As. G.B.A. Sur;81000;2016;peugeot;Peugeot 208 1.5 Allure Touchscreen;28/2/2022;208
3290000;$;Berazategui;Bs.As. G.B.A. Sur;81000;2016;chevrolet;Chevrolet Tracker 1.8 Ltz+ Awd At 140cv;28/2/2022;Tracker
1459000;$;Vicente López;Bs.As. G.B.A. Norte;81000;2015;chevrolet;Chevrolet Agile 1.4 Ls;28/2/2022;Agile
3100000;$;Almirante Brown;Bs.As. G.B.A. Sur;81000;2015;chevrolet;Chevrolet Tracker 1.8 Ltz Awd At 140cv;28/2/2022;Tracker
1400000;$;Lomas de Zamora;Bs.As. G.B.A. Sur;81000;2013;chevrolet;Chevrolet Prisma 1.4 Lt 98cv;28/2/2022;Prisma
3630000;$;Pilar;Bs.As. G.B.A. Norte;81000;2017;chevrolet;Chevrolet Cruze Ii 1.4 Sedan Ltz Plus;28/2/2022;Cruze II
2750000;$;Capital Federal;Capital Federal;81000;2015;chevrolet;Chevrolet Tracker 1.8 Ltz Fwd Mt 140cv;28/2/2022;Tracker
1980000;$;Capital Federal;Capital Federal;81000;2017;toyota;Toyota Etios 1.5 Xs;28/2/2022;Etios
3300000;$;San Isidro;Bs.As. G.B.A. Norte;81000;2017;toyota;Toyota Corolla 1.8 Xei Cvt 140cv;28/2/2022;Corolla
2110000;$;Capital Federal;Capital Federal;81000;2016;toyota;Toyota Etios 1.5 Sedan Xs;28/2/2022;Etios
3500000;$;Capital Federal;Capital Federal;81000;2017;toyota;Toyota Corolla 1.8 Se-g Cvt 140cv;28/2/2022;Corolla
3490000;$;Capital Federal;Capital Federal;81000;2018;toyota;Toyota Corolla 1.8 Xei Cvt 140cv;28/2/2022;Corolla
2250000;$;La Matanza;Bs.As. G.B.A. Oeste;81000;2018;fiat;Fiat Argo 1.3 Drive Gse Manual;28/2/2022;Argo
3490000;$;Capital Federal;Capital Federal;81000;2017;fiat;Fiat Toro 2.0 Freedom 4x2;28/2/2022;Toro
1379000;$;La Matanza;Bs.As. G.B.A. Oeste;81000;2015;fiat;Fiat Palio 1.4 Attractive 85cv;28/2/2022;Palio
1900000;$;Quilmes;Bs.As. G.B.A. Sur;81000;2013;fiat;Fiat 500 1.4 Sport 105cv;28/2/2022;500
4100000;$;San Isidro;Bs.As. G.B.A. Norte;81000;2012;audi;Audi A4 1.8 Attraction T Fsi 160cv Manual;28/2/2022;A4
2000000;$;Lomas de Zamora;Bs.As. G.B.A. Sur;81000;2010;audi;Audi A3 1.6 102cv;28/2/2022;A3
1700000;$;Lanús;Bs.As. G.B.A. Sur;81000;2015;citroen;Citroën Berlingo 1.4 Bussines 75cv Am54;28/2/2022;Berlingo
2255000;$;Marcos Paz;Buenos Aires Interior;81000;2018;citroen;Citroën Berlingo 1.6 Hdi 92 Bussines;28/2/2022;Berlingo
2470000;$;Lanús;Bs.As. G.B.A. Sur;81000;2017;citroen;Citroën Berlingo Multispace 1.6i Xtr;28/2/2022;Berlingo
2560000;$;Capital Federal;Capital Federal;81000;2016;citroen;Citroën C4 1.6 Hdi 115 Feel Pack;28/2/2022;C4
2900000;$;Pilar;Bs.As. G.B.A. Norte;81000;2018;citroen;Citroën C4 Lounge 1.6 Hdi 115 Feel Pack;28/2/2022;C4
2750000;$;San Miguel;Bs.As. G.B.A. Norte;81000;2017;citroen;Citroën C4 Lounge 1.6 Hdi 115 Feel Pack;28/2/2022;C4
1550000;$;José C. Paz;Bs.As. G.B.A. Norte;81000;2013;volkswagen;Volkswagen Voyage 1.6 Comfortline Plus 2 101cv;1/3/2022;Voyage
1550000;$;Tigre;Bs.As. G.B.A. Norte;81000;2012;volkswagen;Volkswagen Fox 1.6 Highline;1/3/2022;Fox
2000000;$;Zárate;Buenos Aires Interior;81000;2014;ford;Ford Focus Iii 1.6 S;1/3/2022;Focus III
2750000;$;Quilmes;Bs.As. G.B.A. Sur;81000;2016;ford;Ford Focus Iii 2.0 Sedan Se Plus Mt;1/3/2022;Focus III
3200000;$;Tres de febrero;Bs.As. G.B.A. Oeste;81000;2018;ford;Ford Focus Iii 2.0 Se Plus Mt;1/3/2022;Focus III
2300000;$;San Fernando;Bs.As. G.B.A. Norte;81000;2016;ford;Ford Fiesta Se Plus;1/3/2022;Fiesta
2199000;$;Capital Federal;Capital Federal;81000;2014;renault;Renault Fluence 2.0 Gt T 180cv;1/3/2022;Fluence
2950000;$;Pilar;Bs.As. G.B.A. Norte;81000;2016;renault;Renault Duster 2.0 Ph2 4x4 Privilege 143cv;1/3/2022;Duster
1780000;$;Capital Federal;Capital Federal;81000;2014;peugeot;Peugeot 208 1.5 Allure Touchscreen;1/3/2022;208
2300000;$;Quilmes;Bs.As. G.B.A. Sur;81000;2014;peugeot;Peugeot 3008 1.6 Allure Thp 163cv Tiptronic;1/3/2022;3008
1980000;$;General San Martín;Bs.As. G.B.A. Norte;81000;2017;peugeot;Peugeot 301 1.6 Hdi Allure;1/3/2022;301
1470000;$;Berazategui;Bs.As. G.B.A. Sur;81000;2014;peugeot;Peugeot 207 1.4 Allure 75cv;1/3/2022;207
2250000;$;Capital Federal;Capital Federal;81000;2013;peugeot;Peugeot 308 1.6 Sport Thp 163cv;1/3/2022;308
3000000;$;Campana;Buenos Aires Interior;81000;2018;peugeot;Peugeot 308 1.6 Allure Pack;1/3/2022;308
2450000;$;Quilmes;Bs.As. G.B.A. Sur;81000;2016;peugeot;Peugeot 208 1.5 Allure Touchscreen;1/3/2022;208
3290000;$;Berazategui;Bs.As. G.B.A. Sur;81000;2016;chevrolet;Chevrolet Tracker 1.8 Ltz+ Awd At 140cv;1/3/2022;Tracker
1459000;$;Vicente López;Bs.As. G.B.A. Norte;81000;2015;chevrolet;Chevrolet Agile 1.4 Ls;1/3/2022;Agile
3100000;$;Almirante Brown;Bs.As. G.B.A. Sur;81000;2015;chevrolet;Chevrolet Tracker 1.8 Ltz Awd At 140cv;1/3/2022;Tracker
1400000;$;Lomas de Zamora;Bs.As. G.B.A. Sur;81000;2013;chevrolet;Chevrolet Prisma 1.4 Lt 98cv;1/3/2022;Prisma
3630000;$;Pilar;Bs.As. G.B.A. Norte;81000;2017;chevrolet;Chevrolet Cruze Ii 1.4 Sedan Ltz Plus;1/3/2022;Cruze II
2750000;$;Capital Federal;Capital Federal;81000;2015;chevrolet;Chevrolet Tracker 1.8 Ltz Fwd Mt 140cv;1/3/2022;Tracker
1980000;$;Capital Federal;Capital Federal;81000;2017;toyota;Toyota Etios 1.5 Xs;1/3/2022;Etios
3300000;$;San Isidro;Bs.As. G.B.A. Norte;81000;2017;toyota;Toyota Corolla 1.8 Xei Cvt 140cv;1/3/2022;Corolla
2110000;$;Capital Federal;Capital Federal;81000;2016;toyota;Toyota Etios 1.5 Sedan Xs;1/3/2022;Etios
3500000;$;Capital Federal;Capital Federal;81000;2017;toyota;Toyota Corolla 1.8 Se-g Cvt 140cv;1/3/2022;Corolla
3490000;$;Capital Federal;Capital Federal;81000;2018;toyota;Toyota Corolla 1.8 Xei Cvt 140cv;1/3/2022;Corolla
2980000;$;Capital Federal;Capital Federal;81000;2017;toyota;Toyota Yaris 1.5 107cv;1/3/2022;Yaris
2250000;$;La Matanza;Bs.As. G.B.A. Oeste;81000;2018;fiat;Fiat Argo 1.3 Drive Gse Manual;1/3/2022;Argo
3490000;$;Capital Federal;Capital Federal;81000;2017;fiat;Fiat Toro 2.0 Freedom 4x2;1/3/2022;Toro
1379000;$;La Matanza;Bs.As. G.B.A. Oeste;81000;2015;fiat;Fiat Palio 1.4 Attractive 85cv;1/3/2022;Palio
1900000;$;Quilmes;Bs.As. G.B.A. Sur;81000;2013;fiat;Fiat 500 1.4 Sport 105cv;1/3/2022;500
4100000;$;San Isidro;Bs.As. G.B.A. Norte;81000;2012;audi;Audi A4 1.8 Attraction T Fsi 160cv Manual;1/3/2022;A4
2000000;$;Lomas de Zamora;Bs.As. G.B.A. Sur;81000;2010;audi;Audi A3 1.6 102cv;1/3/2022;A3
1700000;$;Lanús;Bs.As. G.B.A. Sur;81000;2015;citroen;Citroën Berlingo 1.4 Bussines 75cv Am54;1/3/2022;Berlingo
2255000;$;Marcos Paz;Buenos Aires Interior;81000;2018;citroen;Citroën Berlingo 1.6 Hdi 92 Bussines;1/3/2022;Berlingo
2470000;$;Lanús;Bs.As. G.B.A. Sur;81000;2017;citroen;Citroën Berlingo Multispace 1.6i Xtr;1/3/2022;Berlingo
2560000;$;Capital Federal;Capital Federal;81000;2016;citroen;Citroën C4 1.6 Hdi 115 Feel Pack;1/3/2022;C4
2900000;$;Pilar;Bs.As. G.B.A. Norte;81000;2018;citroen;Citroën C4 Lounge 1.6 Hdi 115 Feel Pack;1/3/2022;C4
2750000;$;San Miguel;Bs.As. G.B.A. Norte;81000;2017;citroen;Citroën C4 Lounge 1.6 Hdi 115 Feel Pack;1/3/2022;C4
2770000;$;Capital Federal;Capital Federal;81090;2015;toyota;Toyota Corolla 1.8 Xei Cvt 140cv;26/2/2022;Corolla
2770000;$;Capital Federal;Capital Federal;81090;2015;toyota;Toyota Corolla 1.8 Xei Cvt 140cv;28/2/2022;Corolla
2770000;$;Capital Federal;Capital Federal;81090;2015;toyota;Toyota Corolla 1.8 Xei Cvt 140cv;1/3/2022;Corolla
3100000;$;Almirante Brown;Bs.As. G.B.A. Sur;81100;2015;chevrolet;Chevrolet Tracker 1.8 Ltz Awd At 140cv;26/2/2022;Tracker
3100000;$;Almirante Brown;Bs.As. G.B.A. Sur;81100;2015;chevrolet;Chevrolet Tracker 1.8 Ltz Awd At 140cv;28/2/2022;Tracker
3100000;$;Almirante Brown;Bs.As. G.B.A. Sur;81100;2015;chevrolet;Chevrolet Tracker 1.8 Ltz Awd At 140cv;1/3/2022;Tracker
2650000;$;General San Martín;Bs.As. G.B.A. Norte;81200;2016;ford;Ford Ecosport 1.6 Se 110cv 4x2;26/2/2022;Ecosport
2650000;$;General San Martín;Bs.As. G.B.A. Norte;81200;2016;ford;Ford Ecosport 1.6 Se 110cv 4x2;28/2/2022;Ecosport
2150000;$;Lanús;Bs.As. G.B.A. Sur;81200;2014;chevrolet;Chevrolet Spin 1.8 Ltz 7as 105cv;28/2/2022;Spin
5500000;$;Cañuelas;Buenos Aires Interior;81200;2016;toyota;Toyota Hilux 2.8 Cd Srv Pack 177cv 4x2;28/2/2022;Hilux
2650000;$;General San Martín;Bs.As. G.B.A. Norte;81200;2016;ford;Ford Ecosport 1.6 Se 110cv 4x2;1/3/2022;Ecosport
2150000;$;Lanús;Bs.As. G.B.A. Sur;81200;2014;chevrolet;Chevrolet Spin 1.8 Ltz 7as 105cv;1/3/2022;Spin
5500000;$;Cañuelas;Buenos Aires Interior;81200;2016;toyota;Toyota Hilux 2.8 Cd Srv Pack 177cv 4x2;1/3/2022;Hilux
2110000;$;Capital Federal;Capital Federal;81400;2015;ford;Ford Fiesta Kinetic Design 1.6 Se 120cv;26/2/2022;Fiesta Kinetic Design
1200000;$;Capital Federal;Capital Federal;81400;2013;peugeot;Peugeot 207 1.4 Active 75cv;26/2/2022;207
2110000;$;Capital Federal;Capital Federal;81400;2015;ford;Ford Fiesta Kinetic Design 1.6 Se 120cv;28/2/2022;Fiesta Kinetic Design
1200000;$;Capital Federal;Capital Federal;81400;2013;peugeot;Peugeot 207 1.4 Active 75cv;28/2/2022;207
2110000;$;Capital Federal;Capital Federal;81400;2015;ford;Ford Fiesta Kinetic Design 1.6 Se 120cv;1/3/2022;Fiesta Kinetic Design
1200000;$;Capital Federal;Capital Federal;81400;2013;peugeot;Peugeot 207 1.4 Active 75cv;1/3/2022;207
1930000;$;General San Martín;Bs.As. G.B.A. Norte;81431;2018;renault;Renault Kwid 1.0 Sce 66cv Zen;26/2/2022;Kwid
1930000;$;General San Martín;Bs.As. G.B.A. Norte;81431;2018;renault;Renault Kwid 1.0 Sce 66cv Zen;28/2/2022;Kwid
1930000;$;General San Martín;Bs.As. G.B.A. Norte;81431;2018;renault;Renault Kwid 1.0 Sce 66cv Zen;1/3/2022;Kwid
2650000;$;Capital Federal;Capital Federal;81600;2012;ford;Ford Kuga 2.5 Trend Mt 4x4 (ku01/ku04);26/2/2022;Kuga
2650000;$;Capital Federal;Capital Federal;81600;2012;ford;Ford Kuga 2.5 Trend Mt 4x4 (ku01/ku04);28/2/2022;Kuga
2650000;$;Capital Federal;Capital Federal;81600;2012;ford;Ford Kuga 2.5 Trend Mt 4x4 (ku01/ku04);1/3/2022;Kuga
2500000;$;Malvinas Argentinas;Bs.As. G.B.A. Norte;81607;2018;renault;Renault Sandero 2.0 Rs 145cv;26/2/2022;Sandero
2500000;$;Malvinas Argentinas;Bs.As. G.B.A. Norte;81607;2018;renault;Renault Sandero 2.0 Rs 145cv;28/2/2022;Sandero
2500000;$;Malvinas Argentinas;Bs.As. G.B.A. Norte;81607;2018;renault;Renault Sandero 2.0 Rs 145cv;1/3/2022;Sandero
1850000;$;La Matanza;Bs.As. G.B.A. Oeste;81700;2018;chevrolet;Chevrolet Prisma 1.4 Joy Ls 98cv;26/2/2022;Prisma
1850000;$;La Matanza;Bs.As. G.B.A. Oeste;81700;2018;chevrolet;Chevrolet Prisma 1.4 Joy Ls 98cv;28/2/2022;Prisma
1850000;$;La Matanza;Bs.As. G.B.A. Oeste;81700;2018;chevrolet;Chevrolet Prisma 1.4 Joy Ls 98cv;1/3/2022;Prisma
2600000;$;General San Martín;Bs.As. G.B.A. Norte;81778;2018;chevrolet;Chevrolet Onix 1.4 Ltz 98cv;28/2/2022;Onix
